filename,energy untuk sudut 0,energy untuk sudut 45,energy untuk sudut 90,energy untuk sudut 135,contrast untuk sudut 0,contrast untuk sudut 45,contrast untuk sudut 90,contrast untuk sudut 135,dissimilarity untuk sudut 0,dissimilarity untuk sudut 45,dissimilarity untuk sudut 90,dissimilarity untuk sudut 135,correlation untuk sudut 0,correlation untuk sudut 45,correlation untuk sudut 90,correlation untuk sudut 135,homogeneity untuk sudut 0,homogeneity untuk sudut 45,homogeneity untuk sudut 90,homogeneity untuk sudut 135
WBC-Benign-450.jpg,0.19436506316151006,0.21245914639969943,0.18221724671391565,0.20412414523193156,140.5333333333334,728.1666666666667,478.9375,363.4166666666669,8.399999999999999,20.666666666666675,16.1875,14.250000000000007,0.7616139684262903,-0.42595262055647726,-0.1500879394038881,0.05863306440732844,0.11798580881889015,0.1175243405085173,0.1350839433945415,0.0347664224231381
WBC-Benign-445.jpg,0.33993463423951914,0.2763853991962833,0.30935921676911454,0.32274861218395157,17059.533333333333,27724.16666666667,34490.5625,32964.00000000001,82.60000000000001,131.0,152.5625,151.6666666666667,0.3555588369386621,-0.045781150540535574,-0.2437457103365702,-0.2518450067724091,0.40008964444205214,0.1750968225052798,0.2000615740681715,0.1667647997077428
WBC-Benign-453.jpg,0.1885618083164127,0.25000000000000006,0.2072890493972125,0.30618621784789757,20456.066666666677,33314.33333333334,20553.5625,11069.333333333336,104.6,166.83333333333337,118.8125,76.00000000000003,0.13378756673221368,-0.4810621567301727,0.06303199817582184,0.4949456031309884,0.12897012936445656,7.411978219815133e-05,0.12517751452806386,0.25163862410530313
WBC-Benign-435.jpg,0.23094010767585035,0.26352313834736507,0.2576941016011038,0.27003086243366087,36886.40000000001,19496.500000000004,39792.625,19637.333333333336,166.00000000000003,95.33333333333337,164.875,95.00000000000001,-0.4345113482689293,0.2519675346786481,-0.44764940746332466,0.24277107756212962,0.0772805374093374,0.19707921043726936,0.13788140161638526,0.30059528658284257
WBC-Benign-437.jpg,0.3091206165165238,0.3908679799852858,0.3451675317871019,0.3280836614171588,24476.0,26126.000000000004,23196.6875,29040.250000000004,114.2666666666667,106.83333333333334,108.4375,134.58333333333331,0.03417218115633464,0.05951478620154509,0.06566154927198534,-0.11205689903150332,0.3039493104467367,0.3514772443206241,0.33127292061642266,0.29168780085906626
WBC-Benign-444.jpg,0.1825741858350554,0.20412414523193156,0.1926379375927805,0.20412414523193156,13317.26666666667,14852.916666666672,11203.875,251.83333333333343,71.53333333333333,76.25000000000003,63.25,12.833333333333337,-0.0527540861443426,-0.25583087190709475,-0.0005253452941828997,0.9687908252048685,0.03937126026145615,0.0031891557173968433,0.08567084634070776,0.059484488711466055
WBC-Benign-502.jpg,0.25819888974716115,0.23570226039551592,0.23385358667337133,0.2568505834570408,29132.53333333334,27133.333333333347,20815.1875,37776.500000000015,124.66666666666673,121.6666666666667,95.6875,163.33333333333334,-0.013551188137275199,0.01709023288762952,0.24032156993624332,-0.34332630697229694,0.23063331230697456,0.09278585596668801,0.1965445101420596,0.16669175516471987
WBC-Benign-436.jpg,0.19436506316151006,0.21245914639969943,0.21194781197266463,0.21245914639969943,235.00000000000003,424.91666666666674,226.6875,149.49999999999997,9.133333333333333,14.083333333333336,9.9375,8.166666666666668,0.2420495839336013,-0.2630796701311837,0.473486996402633,0.5589789814397508,0.12884252793869724,0.15508502206690478,0.19675822085769584,0.1642892388369381
WBC-Benign-486.jpg,0.24494897427831785,0.25,0.21650635094610965,0.30618621784789724,34408.466666666674,14115.166666666668,23227.0,36632.58333333334,145.6666666666667,67.33333333333334,103.125,155.08333333333334,-0.28112871108050097,0.38049560741533645,-0.020559089704527446,-0.47476167637918926,0.2133822011893562,0.29985460066520364,0.2212082252430649,0.12158242418948532
WBC-Benign-411.jpg,0.253859103528797,0.2568505834570407,0.2460627460628691,0.24999999999999997,35338.26666666668,20481.75,20942.75,36128.83333333333,152.8,91.41666666666667,93.25,154.16666666666663,-0.40331899500382296,0.11036788389729173,-0.0003776598523693304,-0.4451758138459932,0.15337693466714053,0.2673610913398934,0.1797108197314042,0.08893333650086402
